Domain Code,Domain,Area Code (M49),Area,Year Code,Year,Item Code,Item,Months Code,Months,Unit,Value,Flag,Flag Description,Note
"CP","Consumer Price Indices","150","Europe","2012","2012","23012","Consumer Prices, General Indices (2015 = 100)","7012","December","","96.909433","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2013","2013","23012","Consumer Prices, General Indices (2015 = 100)","7001","January","","96.658304","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2013","2013","23012","Consumer Prices, General Indices (2015 = 100)","7002","February","","97.015497","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2013","2013","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","","97.452206","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2013","2013","23012","Consumer Prices, General Indices (2015 = 100)","7004","April","","97.475753","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2013","2013","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","","97.646516","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2013","2013","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","","97.697714","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2013","2013","23012","Consumer Prices, General Indices (2015 = 100)","7007","July","","97.728654","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2013","2013","23012","Consumer Prices, General Indices (2015 = 100)","7008","August","","97.87502","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2013","2013","23012","Consumer Prices, General Indices (2015 = 100)","7009","September","","97.964663","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2013","2013","23012","Consumer Prices, General Indices (2015 = 100)","7010","October","","97.970723","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2013","2013","23012","Consumer Prices, General Indices (2015 = 100)","7011","November","","97.96656","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2013","2013","23012","Consumer Prices, General Indices (2015 = 100)","7012","December","","98.242484","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2014","2014","23012","Consumer Prices, General Indices (2015 = 100)","7001","January","","97.880461","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2014","2014","23012","Consumer Prices, General Indices (2015 = 100)","7002","February","","98.177097","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2014","2014","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","","98.534011","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2014","2014","23012","Consumer Prices, General Indices (2015 = 100)","7004","April","","98.746321","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2014","2014","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","","98.781617","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2014","2014","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","","98.913928","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2014","2014","23012","Consumer Prices, General Indices (2015 = 100)","7007","July","","98.816779","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2014","2014","23012","Consumer Prices, General Indices (2015 = 100)","7008","August","","98.919675","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2014","2014","23012","Consumer Prices, General Indices (2015 = 100)","7009","September","","98.987169","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2014","2014","23012","Consumer Prices, General Indices (2015 = 100)","7010","October","","99.060387","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2014","2014","23012","Consumer Prices, General Indices (2015 = 100)","7011","November","","99.0033","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2014","2014","23012","Consumer Prices, General Indices (2015 = 100)","7012","December","","99.086206","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2015","2015","23012","Consumer Prices, General Indices (2015 = 100)","7001","January","","98.614128","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2015","2015","23012","Consumer Prices, General Indices (2015 = 100)","7002","February","","99.162743","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2015","2015","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","","99.698196","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2015","2015","23012","Consumer Prices, General Indices (2015 = 100)","7004","April","","100.104806","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2015","2015","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","","100.33282","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2015","2015","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","","100.345896","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2015","2015","23012","Consumer Prices, General Indices (2015 = 100)","7007","July","","100.231778","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2015","2015","23012","Consumer Prices, General Indices (2015 = 100)","7008","August","","100.291997","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2015","2015","23012","Consumer Prices, General Indices (2015 = 100)","7009","September","","100.234957","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2015","2015","23012","Consumer Prices, General Indices (2015 = 100)","7010","October","","100.38949","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2015","2015","23012","Consumer Prices, General Indices (2015 = 100)","7011","November","","100.260685","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2015","2015","23012","Consumer Prices, General Indices (2015 = 100)","7012","December","","100.313193","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2016","2016","23012","Consumer Prices, General Indices (2015 = 100)","7001","January","","99.776741","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2016","2016","23012","Consumer Prices, General Indices (2015 = 100)","7002","February","","99.946182","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2016","2016","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","","100.46103","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2016","2016","23012","Consumer Prices, General Indices (2015 = 100)","7004","April","","100.679151","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2016","2016","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","","100.993918","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2016","2016","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","","101.165705","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2016","2016","23012","Consumer Prices, General Indices (2015 = 100)","7007","July","","101.136536","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2016","2016","23012","Consumer Prices, General Indices (2015 = 100)","7008","August","","101.20861","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2016","2016","23012","Consumer Prices, General Indices (2015 = 100)","7009","September","","101.277796","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2016","2016","23012","Consumer Prices, General Indices (2015 = 100)","7010","October","","101.530507","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2016","2016","23012","Consumer Prices, General Indices (2015 = 100)","7011","November","","101.483642","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2016","2016","23012","Consumer Prices, General Indices (2015 = 100)","7012","December","","101.894507","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2017","2017","23012","Consumer Prices, General Indices (2015 = 100)","7001","January","","101.722455","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2017","2017","23012","Consumer Prices, General Indices (2015 = 100)","7002","February","","102.108637","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2017","2017","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","","102.390888","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2017","2017","23012","Consumer Prices, General Indices (2015 = 100)","7004","April","","102.800448","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2017","2017","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","","102.86051","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2017","2017","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","","102.952919","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2017","2017","23012","Consumer Prices, General Indices (2015 = 100)","7007","July","","102.951337","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2017","2017","23012","Consumer Prices, General Indices (2015 = 100)","7008","August","","103.109317","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2017","2017","23012","Consumer Prices, General Indices (2015 = 100)","7009","September","","103.235388","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2017","2017","23012","Consumer Prices, General Indices (2015 = 100)","7010","October","","103.363505","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2017","2017","23012","Consumer Prices, General Indices (2015 = 100)","7011","November","","103.413858","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2017","2017","23012","Consumer Prices, General Indices (2015 = 100)","7012","December","","103.707763","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2018","2018","23012","Consumer Prices, General Indices (2015 = 100)","7001","January","","103.44453","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2018","2018","23012","Consumer Prices, General Indices (2015 = 100)","7002","February","","103.688493","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2018","2018","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","","104.124223","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2018","2018","23012","Consumer Prices, General Indices (2015 = 100)","7004","April","","104.471676","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2018","2018","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","","104.929786","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2018","2018","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","","105.06597","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2018","2018","23012","Consumer Prices, General Indices (2015 = 100)","7007","July","","105.14269","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2018","2018","23012","Consumer Prices, General Indices (2015 = 100)","7008","August","","105.377251","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2018","2018","23012","Consumer Prices, General Indices (2015 = 100)","7009","September","","105.473969","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2018","2018","23012","Consumer Prices, General Indices (2015 = 100)","7010","October","","105.728709","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2018","2018","23012","Consumer Prices, General Indices (2015 = 100)","7011","November","","105.599482","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2018","2018","23012","Consumer Prices, General Indices (2015 = 100)","7012","December","","105.653383","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2019","2019","23012","Consumer Prices, General Indices (2015 = 100)","7001","January","","105.267378","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2019","2019","23012","Consumer Prices, General Indices (2015 = 100)","7002","February","","105.621306","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2019","2019","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","","106.072193","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2019","2019","23012","Consumer Prices, General Indices (2015 = 100)","7004","April","","106.658008","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2019","2019","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","","106.82991","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2019","2019","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","","106.915213","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2019","2019","23012","Consumer Prices, General Indices (2015 = 100)","7007","July","","106.95678","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2019","2019","23012","Consumer Prices, General Indices (2015 = 100)","7008","August","","107.046385","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2019","2019","23012","Consumer Prices, General Indices (2015 = 100)","7009","September","","106.979778","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2019","2019","23012","Consumer Prices, General Indices (2015 = 100)","7010","October","","107.103553","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2019","2019","23012","Consumer Prices, General Indices (2015 = 100)","7011","November","","107.017597","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2019","2019","23012","Consumer Prices, General Indices (2015 = 100)","7012","December","","107.269057","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7001","January","","107.012627","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7002","February","","107.217404","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","","107.332463","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7004","April","","107.484832","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","","107.464772","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","","107.76579","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7007","July","","107.783662","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7008","August","","107.663279","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7009","September","","107.599677","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7010","October","","107.764375","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7011","November","","107.631391","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7012","December","","107.969537","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2010","2010","23014","Food price inflation","7001","January","%","-0.177432","E","Estimated value",""
"CP","Consumer Price Indices","150","Europe","2010","2010","23014","Food price inflation","7002","February","%","-0.239005","E","Estimated value",""
"CP","Consumer Price Indices","150","Europe","2010","2010","23014","Food price inflation","7003","March","%","0.290996","E","Estimated value",""
"CP","Consumer Price Indices","150","Europe","2010","2010","23014","Food price inflation","7004","April","%","0.692008","E","Estimated value",""
"CP","Consumer Price Indices","150","Europe","2010","2010","23014","Food price inflation","7005","May","%","0.424929","E","Estimated value",""
"CP","Consumer Price Indices","150","Europe","2010","2010","23014","Food price inflation","7006","June","%","0.573747","E","Estimated value",""
"CP","Consumer Price Indices","150","Europe","2010","2010","23014","Food price inflation","7007","July","%","1.318992","E","Estimated value",""
"CP","Consumer Price Indices","150","Europe","2010","2010","23014","Food price inflation","7008","August","%","1.877059","E","Estimated value",""
"CP","Consumer Price Indices","150","Europe","2010","2010","23014","Food price inflation","7009","September","%","2.384148","E","Estimated value",""
"CP","Consumer Price Indices","150","Europe","2010","2010","23014","Food price inflation","7010","October","%","2.464458","E","Estimated value",""
"CP","Consumer Price Indices","150","Europe","2010","2010","23014","Food price inflation","7011","November","%","2.880503","E","Estimated value",""
"CP","Consumer Price Indices","150","Europe","2010","2010","23014","Food price inflation","7012","December","%","3.345369","E","Estimated value",""
"CP","Consumer Price Indices","150","Europe","2011","2011","23014","Food price inflation","7001","January","%","3.134688","E","Estimated value",""
"CP","Consumer Price Indices","150","Europe","2011","2011","23014","Food price inflation","7002","February","%","3.500734","E","Estimated value",""
"CP","Consumer Price Indices","150","Europe","2011","2011","23014","Food price inflation","7003","March","%","3.276918","E","Estimated value",""
"CP","Consumer Price Indices","150","Europe","2011","2011","23014","Food price inflation","7004","April","%","3.186342","E","Estimated value",""
"CP","Consumer Price Indices","150","Europe","2011","2011","23014","Food price inflation","7005","May","%","4.065126","E","Estimated value",""
"CP","Consumer Price Indices","150","Europe","2011","2011","23014","Food price inflation","7006","June","%","4.161017","E","Estimated value",""
"CP","Consumer Price Indices","150","Europe","2011","2011","23014","Food price inflation","7007","July","%","3.793662","E","Estimated value",""
"CP","Consumer Price Indices","150","Europe","2011","2011","23014","Food price inflation","7008","August","%","3.665663","E","Estimated value",""
"CP","Consumer Price Indices","150","Europe","2011","2011","23014","Food price inflation","7009","September","%","3.526813","E","Estimated value",""
"CP","Consumer Price Indices","150","Europe","2011","2011","23014","Food price inflation","7010","October","%","3.439082","E","Estimated value",""
"CP","Consumer Price Indices","150","Europe","2011","2011","23014","Food price inflation","7011","November","%","3.177162","E","Estimated value",""
"CP","Consumer Price Indices","150","Europe","2011","2011","23014","Food price inflation","7012","December","%","2.938085","E","Estimated value",""
"CP","Consumer Price Indices","150","Europe","2012","2012","23014","Food price inflation","7001","January","%","2.89651","E","Estimated value",""
"CP","Consumer Price Indices","150","Europe","2012","2012","23014","Food price inflation","7002","February","%","3.031114","E","Estimated value",""
"CP","Consumer Price Indices","150","Europe","2012","2012","23014","Food price inflation","7003","March","%","3.095579","E","Estimated value",""
"CP","Consumer Price Indices","150","Europe","2012","2012","23014","Food price inflation","7004","April","%","2.774469","E","Estimated value",""
"CP","Consumer Price Indices","150","Europe","2012","2012","23014","Food price inflation","7005","May","%","2.3471","E","Estimated value",""
"CP","Consumer Price Indices","150","Europe","2012","2012","23014","Food price inflation","7006","June","%","2.706135","E","Estimated value",""
"CP","Consumer Price Indices","150","Europe","2012","2012","23014","Food price inflation","7007","July","%","2.634346","E","Estimated value",""
"CP","Consumer Price Indices","150","Europe","2012","2012","23014","Food price inflation","7008","August","%","2.736177","E","Estimated value",""
"CP","Consumer Price Indices","150","Europe","2012","2012","23014","Food price inflation","7009","September","%","2.820769","E","Estimated value",""
"CP","Consumer Price Indices","150","Europe","2012","2012","23014","Food price inflation","7010","October","%","3.235471","E","Estimated value",""
"CP","Consumer Price Indices","150","Europe","2012","2012","23014","Food price inflation","7011","November","%","3.346693","E","Estimated value",""
"CP","Consumer Price Indices","150","Europe","2012","2012","23014","Food price inflation","7012","December","%","3.436796","E","Estimated value",""
"CP","Consumer Price Indices","150","Europe","2013","2013","23014","Food price inflation","7001","January","%","3.579503","E","Estimated value",""
"CP","Consumer Price Indices","150","Europe","2013","2013","23014","Food price inflation","7002","February","%","2.924069","E","Estimated value",""
"CP","Consumer Price Indices","150","Europe","2013","2013","23014","Food price inflation","7003","March","%","2.830703","E","Estimated value",""
"CP","Consumer Price Indices","150","Europe","2013","2013","23014","Food price inflation","7004","April","%","3.317904","E","Estimated value",""
"CP","Consumer Price Indices","150","Europe","2013","2013","23014","Food price inflation","7005","May","%","3.614813","E","Estimated value",""
"CP","Consumer Price Indices","150","Europe","2013","2013","23014","Food price inflation","7006","June","%","3.393576","E","Estimated value",""
"CP","Consumer Price Indices","150","Europe","2013","2013","23014","Food price inflation","7007","July","%","3.512836","E","Estimated value",""
"CP","Consumer Price Indices","150","Europe","2013","2013","23014","Food price inflation","7008","August","%","3.263714","E","Estimated value",""
"CP","Consumer Price Indices","150","Europe","2013","2013","23014","Food price inflation","7009","September","%","2.775717","E","Estimated value",""
"CP","Consumer Price Indices","150","Europe","2013","2013","23014","Food price inflation","7010","October","%","2.221897","E","Estimated value",""
"CP","Consumer Price Indices","150","Europe","2013","2013","23014","Food price inflation","7011","November","%","1.839089","E","Estimated value",""
"CP","Consumer Price Indices","150","Europe","2013","2013","23014","Food price inflation","7012","December","%","1.783804","E","Estimated value",""
"CP","Consumer Price Indices","150","Europe","2014","2014","23014","Food price inflation","7001","January","%","1.708379","E","Estimated value",""
"CP","Consumer Price Indices","150","Europe","2014","2014","23014","Food price inflation","7002","February","%","1.54732","E","Estimated value",""
"CP","Consumer Price Indices","150","Europe","2014","2014","23014","Food price inflation","7003","March","%","1.285271","E","Estimated value",""
"CP","Consumer Price Indices","150","Europe","2014","2014","23014","Food price inflation","7004","April","%","0.800261","E","Estimated value",""
"CP","Consumer Price Indices","150","Europe","2014","2014","23014","Food price inflation","7005","May","%","0.155196","E","Estimated value",""
"CP","Consumer Price Indices","150","Europe","2014","2014","23014","Food price inflation","7006","June","%","0.002815","E","Estimated value",""
"CP","Consumer Price Indices","150","Europe","2014","2014","23014","Food price inflation","7007","July","%","-0.023144","E","Estimated value",""
"CP","Consumer Price Indices","150","Europe","2014","2014","23014","Food price inflation","7008","August","%","-0.009397","E","Estimated value",""
"CP","Consumer Price Indices","150","Europe","2014","2014","23014","Food price inflation","7009","September","%","0.417249","E","Estimated value",""
"CP","Consumer Price Indices","150","Europe","2014","2014","23014","Food price inflation","7010","October","%","0.602369","E","Estimated value",""
"CP","Consumer Price Indices","150","Europe","2014","2014","23014","Food price inflation","7011","November","%","0.560386","E","Estimated value",""
"CP","Consumer Price Indices","150","Europe","2014","2014","23014","Food price inflation","7012","December","%","0.332275","E","Estimated value",""
"CP","Consumer Price Indices","150","Europe","2015","2015","23014","Food price inflation","7001","January","%","0.505435","E","Estimated value",""
"CP","Consumer Price Indices","150","Europe","2015","2015","23014","Food price inflation","7002","February","%","0.973085","E","Estimated value",""
"CP","Consumer Price Indices","150","Europe","2015","2015","23014","Food price inflation","7003","March","%","1.211826","E","Estimated value",""
"CP","Consumer Price Indices","150","Europe","2015","2015","23014","Food price inflation","7004","April","%","1.522151","E","Estimated value",""
"CP","Consumer Price Indices","150","Europe","2015","2015","23014","Food price inflation","7005","May","%","1.762687","E","Estimated value",""
"CP","Consumer Price Indices","150","Europe","2015","2015","23014","Food price inflation","7006","June","%","1.485435","E","Estimated value",""
"CP","Consumer Price Indices","150","Europe","2015","2015","23014","Food price inflation","7007","July","%","1.100613","E","Estimated value",""
"CP","Consumer Price Indices","150","Europe","2015","2015","23014","Food price inflation","7008","August","%","1.387037","E","Estimated value",""
"CP","Consumer Price Indices","150","Europe","2015","2015","23014","Food price inflation","7009","September","%","1.54383","E","Estimated value",""
"CP","Consumer Price Indices","150","Europe","2015","2015","23014","Food price inflation","7010","October","%","1.629351","E","Estimated value",""
"CP","Consumer Price Indices","150","Europe","2015","2015","23014","Food price inflation","7011","November","%","1.591565","E","Estimated value",""
"CP","Consumer Price Indices","150","Europe","2015","2015","23014","Food price inflation","7012","December","%","1.095075","E","Estimated value",""
"CP","Consumer Price Indices","150","Europe","2016","2016","23014","Food price inflation","7001","January","%","0.690878","E","Estimated value",""
"CP","Consumer Price Indices","150","Europe","2016","2016","23014","Food price inflation","7002","February","%","0.402461","E","Estimated value",""
"CP","Consumer Price Indices","150","Europe","2016","2016","23014","Food price inflation","7003","March","%","0.261188","E","Estimated value",""
"CP","Consumer Price Indices","150","Europe","2016","2016","23014","Food price inflation","7004","April","%","0.29198","E","Estimated value",""
"CP","Consumer Price Indices","150","Europe","2016","2016","23014","Food price inflation","7005","May","%","0.203523","E","Estimated value",""
"CP","Consumer Price Indices","150","Europe","2016","2016","23014","Food price inflation","7006","June","%","0.284661","E","Estimated value",""
"CP","Consumer Price Indices","150","Europe","2016","2016","23014","Food price inflation","7007","July","%","0.891756","E","Estimated value",""
"CP","Consumer Price Indices","150","Europe","2016","2016","23014","Food price inflation","7008","August","%","0.921735","E","Estimated value",""
"CP","Consumer Price Indices","150","Europe","2016","2016","23014","Food price inflation","7009","September","%","0.352105","E","Estimated value",""
"CP","Consumer Price Indices","150","Europe","2016","2016","23014","Food price inflation","7010","October","%","0.140732","E","Estimated value",""
"CP","Consumer Price Indices","150","Europe","2016","2016","23014","Food price inflation","7011","November","%","0.485012","E","Estimated value",""
"CP","Consumer Price Indices","150","Europe","2016","2016","23014","Food price inflation","7012","December","%","1.111027","E","Estimated value",""
"CP","Consumer Price Indices","150","Europe","2017","2017","23014","Food price inflation","7001","January","%","1.682028","E","Estimated value",""
"CP","Consumer Price Indices","150","Europe","2017","2017","23014","Food price inflation","7002","February","%","2.377853","E","Estimated value",""
"CP","Consumer Price Indices","150","Europe","2017","2017","23014","Food price inflation","7003","March","%","1.86133","E","Estimated value",""
"CP","Consumer Price Indices","150","Europe","2017","2017","23014","Food price inflation","7004","April","%","1.557577","E","Estimated value",""
"CP","Consumer Price Indices","150","Europe","2017","2017","23014","Food price inflation","7005","May","%","1.867465","E","Estimated value",""
"CP","Consumer Price Indices","150","Europe","2017","2017","23014","Food price inflation","7006","June","%","1.979695","E","Estimated value",""
"CP","Consumer Price Indices","150","Europe","2017","2017","23014","Food price inflation","7007","July","%","1.951679","E","Estimated value",""
"CP","Consumer Price Indices","150","Europe","2017","2017","23014","Food price inflation","7008","August","%","1.803154","E","Estimated value",""
"CP","Consumer Price Indices","150","Europe","2017","2017","23014","Food price inflation","7009","September","%","2.289254","E","Estimated value",""
"CP","Consumer Price Indices","150","Europe","2017","2017","23014","Food price inflation","7010","October","%","2.807599","E","Estimated value",""
"CP","Consumer Price Indices","150","Europe","2017","2017","23014","Food price inflation","7011","November","%","2.596026","E","Estimated value",""
"CP","Consumer Price Indices","150","Europe","2017","2017","23014","Food price inflation","7012","December","%","2.459801","E","Estimated value",""
"CP","Consumer Price Indices","150","Europe","2018","2018","23014","Food price inflation","7001","January","%","2.222582","E","Estimated value",""
"CP","Consumer Price Indices","150","Europe","2018","2018","23014","Food price inflation","7002","February","%","1.261629","E","Estimated value",""
"CP","Consumer Price Indices","150","Europe","2018","2018","23014","Food price inflation","7003","March","%","1.977188","E","Estimated value",""
"CP","Consumer Price Indices","150","Europe","2018","2018","23014","Food price inflation","7004","April","%","2.200354","E","Estimated value",""
"CP","Consumer Price Indices","150","Europe","2018","2018","23014","Food price inflation","7005","May","%","2.127996","E","Estimated value",""
"CP","Consumer Price Indices","150","Europe","2018","2018","23014","Food price inflation","7006","June","%","2.092811","E","Estimated value",""
"CP","Consumer Price Indices","150","Europe","2018","2018","23014","Food price inflation","7007","July","%","1.939688","E","Estimated value",""
"CP","Consumer Price Indices","150","Europe","2018","2018","23014","Food price inflation","7008","August","%","2.045823","E","Estimated value",""
"CP","Consumer Price Indices","150","Europe","2018","2018","23014","Food price inflation","7009","September","%","2.134103","E","Estimated value",""
"CP","Consumer Price Indices","150","Europe","2018","2018","23014","Food price inflation","7010","October","%","1.645094","E","Estimated value",""
"CP","Consumer Price Indices","150","Europe","2018","2018","23014","Food price inflation","7011","November","%","1.491688","E","Estimated value",""
"CP","Consumer Price Indices","150","Europe","2018","2018","23014","Food price inflation","7012","December","%","1.58147","E","Estimated value",""
"CP","Consumer Price Indices","150","Europe","2019","2019","23014","Food price inflation","7001","January","%","1.675063","E","Estimated value",""
"CP","Consumer Price Indices","150","Europe","2019","2019","23014","Food price inflation","7002","February","%","2.205287","E","Estimated value",""
"CP","Consumer Price Indices","150","Europe","2019","2019","23014","Food price inflation","7003","March","%","1.864945","E","Estimated value",""
